"id","target_id","metric_name","value","tags"
"0198ae58-55e2-7f83-808c-85b2aa75c230","0198a9d7-d9f5-72e3-a35c-64fd6a24bb25","resolution_potential",true,"{}"
"0198ae58-3ae1-7df1-b772-9455d94c23e4","0198a9e0-1223-7b92-a38e-b174292ee838","intent_accuracy",false,"{}"
"0198ae85-d0a4-7b72-b514-38553933497e","0198a9e0-1223-7b92-a38e-b174292ee838","intent_accuracy",true,"{}"
"0198ae58-561a-7763-aafc-a02c4287b80c","0198a9e0-1223-7b92-a38e-b181ed32d9d7","resolution_potential",true,"{}"
"0198ae58-42e9-7a41-8fda-d9ddd457f944","0198a9da-82b7-73d3-a3b7-b52c08a5c75e","intent_accuracy",false,"{}"
"0198ae85-d8da-76c3-a42d-82bb2093ee8a","0198a9da-82b7-73d3-a3b7-b52c08a5c75e","intent_accuracy",true,"{}"
"0198ae58-5652-7ad1-ba02-c0a71204ec7f","0198a9da-82b7-73d3-a3b7-b53afe382e89","resolution_potential",true,"{}"
"0198af0f-ea58-72b3-ad84-ccc820222ac5","0198af0f-bde9-7300-a458-ba48ed850a49","intent_accuracy",true,"{}"
"0198ae58-3e23-7c13-b32c-d8ac403cc692","0198a9dd-e4d6-7d02-a47d-51a43d8146f4","intent_accuracy",false,"{}"
"0198ae85-d3f7-75d0-9462-c3812759f0e4","0198a9dd-e4d6-7d02-a47d-51a43d8146f4","intent_accuracy",true,"{}"
"0198ae58-568a-7213-928d-460d4ce64581","0198a9dd-e4d6-7d02-a47d-51b2221ded17","resolution_potential",true,"{}"
"0198ae58-3db3-7f53-a8d2-f3e5c6a2a947","0198a9de-2756-70c2-a4a2-106d41c43c52","intent_accuracy",false,"{}"
"0198ae85-d386-7592-b9b3-146a5918525a","0198a9de-2756-70c2-a4a2-106d41c43c52","intent_accuracy",true,"{}"
"0198ae58-56c2-7fa2-82c7-aec8a2b2bd18","0198a9de-2756-70c2-a4a2-1072c018ba23","resolution_potential",true,"{}"
"0198af1d-5e0a-72d0-95aa-b6c18b8f27b7","0198af1d-2f8c-7902-a4c9-00091cb3ba5b","intent_accuracy",true,"{}"
"0198af3f-976c-7ff3-aab8-bf0e1216ac5d","0198af3f-6304-74d0-a581-7341e0140472","intent_accuracy",true,"{}"
"0198ae58-4243-7602-aec6-59b6c574d99d","0198a9da-f391-7741-a607-600e2524efa0","intent_accuracy",false,"{}"
"0198ae85-d82f-7721-a6d1-d2b98efcd623","0198a9da-f391-7741-a607-600e2524efa0","intent_accuracy",true,"{}"
"0198ae58-56fa-7620-9338-76f7315f0193","0198a9da-f391-7741-a607-601777c4a6cf","resolution_potential",true,"{}"
"0198ae58-37d2-7b42-b16b-b19898a6495d","0198a9e2-184f-7391-a639-be076dd64c3d","intent_accuracy",false,"{}"
"0198ae85-cd8b-7ff2-8057-d563f8426903","0198a9e2-184f-7391-a639-be076dd64c3d","intent_accuracy",true,"{}"
"0198ae58-5732-7982-85ea-ec708aef1104","0198a9e2-184f-7391-a639-be1e732f447a","resolution_potential",true,"{}"
"0198af3e-f1bf-7521-8eb8-4ce397c7a72e","0198af3e-bcfb-7380-a6ef-b290113ceb20","intent_accuracy",true,"{}"
"0198ae58-3a6e-79b2-b265-749de5c6f256","0198a9e0-51b6-7771-a75a-c541df168d91","intent_accuracy",false,"{}"
"0198ae85-d032-7e40-a3df-dfe9bbced2af","0198a9e0-51b6-7771-a75a-c541df168d91","intent_accuracy",true,"{}"
"0198ae58-576a-7b31-b26d-5f63f8b5c7fd","0198a9e0-51b6-7771-a75a-c5585624a119","resolution_potential",true,"{}"
"0198aef1-da9d-72f1-b473-909d81147a5c","0198aef1-b63f-7133-a79b-b9fb93e3d350","intent_accuracy",true,"{}"
"0198a978-68f8-7b01-a802-b02ecbfca633","0198a978-64af-7cb1-a902-64346960428c","intent_accuracy",true,"{}"
"0198af39-2449-79c2-bc71-cdb609123a5d","0198af38-e024-7210-a950-939cba6912a2","intent_accuracy",true,"{}"
"0198af39-244a-7033-8b18-07b9bb9bc699","0198af38-e024-7210-a950-93aa9ed177f5","resolution_potential",true,"{}"
"0198ae58-4892-7fc0-a6fd-e5d793291faf","0198a9d6-a99c-71a3-a992-759cf4a5857d","intent_accuracy",false,"{}"
"0198ae85-dea2-7de0-aafa-6f105f305c66","0198a9d6-a99c-71a3-a992-759cf4a5857d","intent_accuracy",true,"{}"
"0198ae58-57a2-7311-9c20-4480021f3fae","0198a9d6-a99c-71a3-a992-75a54165ed23","resolution_potential",true,"{}"
"0198ae58-47b2-78b1-a384-f683dc1d4f30","0198a9d7-464d-7f31-a9c8-46aa36c37d43","intent_accuracy",false,"{}"
"0198ae85-ddbb-7ac1-943f-07e6a243ed77","0198a9d7-464d-7f31-a9c8-46aa36c37d43","intent_accuracy",true,"{}"
"0198ae58-57da-7042-b51b-1ac852b958e2","0198a9d7-464d-7f31-a9c8-46bc38357156","resolution_potential",true,"{}"
"0198ae58-3531-7650-86e2-234a0dc9fbd9","0198a9e3-c3dc-7ef2-a9d5-051f9e3b1051","intent_accuracy",false,"{}"
"0198ae85-cade-72d0-bf6a-c715dcd9f588","0198a9e3-c3dc-7ef2-a9d5-051f9e3b1051","intent_accuracy",true,"{}"
"0198ae58-5812-7251-8288-7201420e2f8c","0198a9e3-c3dc-7ef2-a9d5-0529f4a31f00","resolution_potential",true,"{}"
"0198af0e-ce09-77d3-a20d-092d96c457bf","0198af0e-a44a-7751-ab79-58044f7a6ac2","intent_accuracy",true,"{}"
"0198ae58-4390-7550-9fa7-a2f8b9ca1f9a","0198a9d9-ff39-7dd0-ac61-eff65b8176b3","intent_accuracy",false,"{}"
"0198ae85-d983-7851-b6ed-f8fe437c9efe","0198a9d9-ff39-7dd0-ac61-eff65b8176b3","intent_accuracy",true,"{}"
"0198ae58-584a-7df2-9030-4d13e3786e40","0198a9d9-ff39-7dd0-ac61-f00e6f206970","resolution_potential",true,"{}"
"0198ae58-404d-75b1-82cc-4e373e0d0cdd","0198a9dc-5454-78a1-ac62-3939de582572","intent_accuracy",false,"{}"
"0198ae85-d631-7560-af92-50f3bc67badd","0198a9dc-5454-78a1-ac62-3939de582572","intent_accuracy",true,"{}"
"0198ae58-5882-7eb2-bea9-c5e6057b8c7a","0198a9dc-5454-78a1-ac62-394647ef7848","resolution_potential",true,"{}"
"0198ae58-446d-7202-ba2c-a02e030a7436","0198a9d9-5997-7f51-ad0a-548668756425","intent_accuracy",false,"{}"
"0198ae85-da66-7793-94ed-5c124ccaa1c9","0198a9d9-5997-7f51-ad0a-548668756425","intent_accuracy",true,"{}"
"0198ae58-58b9-7960-a97f-56c2bd38a13e","0198a9d9-5997-7f51-ad0a-54937d74a073","resolution_potential",true,"{}"
"0198ae58-412b-7c12-89c8-0fe929a7f6a0","0198a9db-c770-7d71-ad8d-2f1b341381ed","intent_accuracy",false,"{}"
"0198ae85-d714-7b63-977c-c4dd7bbb5179","0198a9db-c770-7d71-ad8d-2f1b341381ed","intent_accuracy",true,"{}"
"0198ae58-58f1-7e81-b476-65736db5711e","0198a9db-c770-7d71-ad8d-2f2bd91059f9","resolution_potential",true,"{}"
"0198af3c-15c3-7bf1-87bc-b85f2b19ca96","0198af3b-f744-7073-adf7-757fadbc1d28","intent_accuracy",true,"{}"
"0198af3c-15c4-7e11-b871-16aa43f14687","0198af3b-f744-7073-adf7-758b0c4893de","resolution_potential",true,"{}"
"0198af38-59ac-7832-8123-dfadb7e450aa","0198af38-05e4-7c13-ae0e-1b301ee897f1","intent_accuracy",true,"{}"
"0198ae58-3f39-7d82-93d4-bd26df0e8400","0198a9dc-fb6b-7ad1-ae4d-4386eb841664","intent_accuracy",false,"{}"
"0198ae85-d511-79f3-844c-b8313df17452","0198a9dc-fb6b-7ad1-ae4d-4386eb841664","intent_accuracy",true,"{}"
"0198ae58-5928-7270-8f7c-b05bbdf3f7b9","0198a9dc-fb6b-7ad1-ae4d-439623c4b625","resolution_potential",true,"{}"
"0198aea8-3228-7862-a99c-6c234fe4015a","0198aea8-1a46-7af1-ae6f-6a62facc6060","intent_accuracy",false,"{}"
"0198ae58-4515-74c2-9897-2ab708cd49a8","0198a9d8-da78-76d1-ae83-31eedb0b6902","intent_accuracy",false,"{}"
"0198ae85-db0f-7ca2-90ed-6d6642002da0","0198a9d8-da78-76d1-ae83-31eedb0b6902","intent_accuracy",true,"{}"
"0198ae58-5960-7323-bf96-5bcba739ac77","0198a9d8-da78-76d1-ae83-31fdb18a697e","resolution_potential",true,"{}"
"0198ae58-341a-7843-b0d5-ef3c705c7d3d","0198a9e4-a18f-7e93-aebb-d16bc2f448ff","intent_accuracy",false,"{}"
"0198ae85-c9bc-7a33-a389-c9279e3f35d1","0198a9e4-a18f-7e93-aebb-d16bc2f448ff","intent_accuracy",true,"{}"
"0198ae58-5998-7743-9a41-e4a1fd0466d5","0198a9e4-a18f-7e93-aebb-d17b47623421","resolution_potential",true,"{}"
"0198af11-ca22-7a31-ac63-b00296ab94fd","0198af11-a2ab-7623-af38-332fb0b97b6a","intent_accuracy",true,"{}"
"0198ae58-3fdf-7ef3-a4ce-68e162ea8044","0198a9dc-939a-7190-afbd-c94d6f09d96e","intent_accuracy",false,"{}"
"0198ae85-d5bb-7793-8a6a-6a2cbee12921","0198a9dc-939a-7190-afbd-c94d6f09d96e","intent_accuracy",true,"{}"
"0198ae58-59d0-7b00-8450-fc6a2426261b","0198a9dc-939a-7190-afbd-c95092d22017","resolution_potential",true,"{}"
"0198ae58-4320-7ce1-9625-155792a255a8","0198a9da-626e-7a20-b131-510d53b977e9","intent_accuracy",false,"{}"
"0198ae85-d912-77a2-84b1-cdbf4f9bbdea","0198a9da-626e-7a20-b131-510d53b977e9","intent_accuracy",true,"{}"
"0198ae58-5a07-7233-a81d-1a91ebce53e2","0198a9da-626e-7a20-b131-51160005700e","resolution_potential",true,"{}"
"0198aef3-5662-7402-89b9-238ce4e46b1c","0198aef3-41f8-7ed3-b287-4aad4a32ef7f","intent_accuracy",true,"{}"
"0198ae58-3c2f-7e21-873f-cf3dab60f910","0198a9df-0ef7-7031-b2c1-bacb145cdff9","intent_accuracy",false,"{}"
"0198ae85-d1f8-77c3-97dc-5204b4cc38f8","0198a9df-0ef7-7031-b2c1-bacb145cdff9","intent_accuracy",true,"{}"
"0198ae58-5a3e-7590-990f-e82ef2b68dc0","0198a9df-0ef7-7031-b2c1-bad61566fbbb","resolution_potential",true,"{}"
"0198ae58-47e9-78d3-af70-1e176cd3605d","0198a9d7-0f0f-7c11-b324-5acfa57849b1","intent_accuracy",false,"{}"
"0198ae85-ddf4-7e12-97f0-dc348c5f7b83","0198a9d7-0f0f-7c11-b324-5acfa57849b1","intent_accuracy",true,"{}"
"0198ae58-5a76-7db1-a830-ec733ee30388","0198a9d7-0f0f-7c11-b324-5ad73f62c323","resolution_potential",true,"{}"
"0198a978-60ba-70b3-95c9-f485700c8529","0198a978-58ce-74c1-b32a-e4c18556c790","intent_accuracy",true,"{}"
"0198ae58-39c6-7af2-b9a7-cff599f27a42","0198a9e0-bd74-7870-b341-97b64d131989","intent_accuracy",false,"{}"
"0198ae85-cf8a-7061-bbc1-4ea425ba0301","0198a9e0-bd74-7870-b341-97b64d131989","intent_accuracy",true,"{}"
"0198ae58-5aae-7351-8f4b-e52b457d8183","0198a9e0-bd74-7870-b341-97c06ea3b6c8","resolution_potential",true,"{}"
"0198af4a-45ef-77e3-a3dc-28e6d713f480","0198af4a-1c4a-7332-b35f-eecab4e423b6","intent_accuracy",true,"{}"
"0198af4a-45f0-7311-a32b-b3b24b0b1c95","0198af4a-1c4a-7332-b35f-eedee733af8d","resolution_potential",true,"{}"
"0198ae58-5f42-77f3-88d3-879a9ad52626","0198aa12-c0ed-7b13-b372-617898002e7a","resolution_potential",true,"{}"
"0198ae58-3aa6-7510-8bd1-c6f7f6920669","0198a9e0-3b78-7891-b49e-e7f9f4785c97","intent_accuracy",false,"{}"
"0198ae85-d06b-7522-b133-5f82bc214607","0198a9e0-3b78-7891-b49e-e7f9f4785c97","intent_accuracy",true,"{}"
"0198ae58-5ae5-7843-b620-c096c848cdac","0198a9e0-3b78-7891-b49e-e80fb012a40f","resolution_potential",true,"{}"
"0198a978-7bb0-7fe3-b322-e7cf7db77e7e","0198a978-76ee-7972-b4dc-cfa29eafeb25","intent_accuracy",true,"{}"
"0198af01-b46c-7760-b74c-4dc0975fa63d","0198af01-9fae-7632-b52d-277e15f98b2c","intent_accuracy",true,"{}"
"0198ae58-38e8-7ee0-839e-0af7cc66b1c4","0198a9e1-6b27-7fc0-b609-6e1c3ed6a0f7","intent_accuracy",false,"{}"
"0198ae85-cea7-7b40-a750-56604fab2e0b","0198a9e1-6b27-7fc0-b609-6e1c3ed6a0f7","intent_accuracy",true,"{}"
"0198ae58-5b1d-7521-b213-1ed7405853da","0198a9e1-6b27-7fc0-b609-6e2defb3d533","resolution_potential",true,"{}"
"0198ae58-4016-7963-b3ee-d335c712110e","0198a9dc-72b6-73d2-b660-d2a887f38ca1","intent_accuracy",false,"{}"
"0198ae85-d5f7-7993-89c2-670140d72797","0198a9dc-72b6-73d2-b660-d2a887f38ca1","intent_accuracy",true,"{}"
"0198ae58-5b55-7381-8622-e33ce09e78da","0198a9dc-72b6-73d2-b660-d2b5b6331dd5","resolution_potential",true,"{}"
"0198ae58-3b19-7a81-99bf-a2a2fd8c3b64","0198a9df-e9ad-7800-b768-a46437620b24","intent_accuracy",false,"{}"
"0198ae85-d0dc-76a3-bc02-a0777800136c","0198a9df-e9ad-7800-b768-a46437620b24","intent_accuracy",true,"{}"
"0198ae58-5b8c-7ca2-8613-3fc9fae9ef5f","0198a9df-e9ad-7800-b768-a47324b386ab","resolution_potential",true,"{}"
"0198ae58-3e5a-75c3-a011-fc71a5851b75","0198a9dd-bcc1-74d3-b98b-67a85360529b","intent_accuracy",false,"{}"
"0198ae85-d430-74d1-9585-0bed529c3381","0198a9dd-bcc1-74d3-b98b-67a85360529b","intent_accuracy",true,"{}"
"0198ae58-5bc4-74e2-b6d1-2dab74771dd8","0198a9dd-bcc1-74d3-b98b-67bc931f1e58","resolution_potential",true,"{}"
"0198a978-8943-7df0-a6bb-adaf376a9fdf","0198a978-7fa4-75c3-b9e9-246bcc6e53f9","intent_accuracy",true,"{}"
"0198ae58-3809-7750-8f4c-9033dfb78890","0198a9e1-f952-74b2-bb09-349253202006","intent_accuracy",false,"{}"
"0198ae85-cdc5-7130-b2ac-d74a4c9144fa","0198a9e1-f952-74b2-bb09-349253202006","intent_accuracy",true,"{}"
"0198ae58-5bfb-74c0-b293-30b7506ed00a","0198a9e1-f952-74b2-bb09-34a9fc55f7a7","resolution_potential",true,"{}"
"0198af23-354a-7133-bf5f-e1027711a7db","0198af23-0245-7d62-bb23-a1aec85b7753","intent_accuracy",true,"{}"
"0198aeb2-ea5f-7363-8033-94b0772d508b","0198aeb2-d44e-7af2-bb88-d8af0df700d4","intent_accuracy",true,"{}"
"0198ae58-3d0c-7eb2-8fc9-315cddd97137","0198a9de-8e53-77e0-bbff-5e89aaaa14c3","intent_accuracy",false,"{}"
"0198ae85-d2de-7d42-ba54-365c57056765","0198a9de-8e53-77e0-bbff-5e89aaaa14c3","intent_accuracy",true,"{}"
"0198ae58-5c33-7463-bd8f-d64f84f51ad6","0198a9de-8e53-77e0-bbff-5e90524d25a8","resolution_potential",true,"{}"
"0198ae58-3f01-7b70-b655-ea2819d1b0ac","0198a9dd-2bdd-74b0-bc81-e0bf149dc4a4","intent_accuracy",false,"{}"
"0198ae85-d4d9-7bd2-aa00-7cdec29b1d18","0198a9dd-2bdd-74b0-bc81-e0bf149dc4a4","intent_accuracy",true,"{}"
"0198ae58-5c6b-7460-8c06-a5e445c43384","0198a9dd-2bdd-74b0-bc81-e0c974d9e40e","resolution_potential",true,"{}"
"0198aeb5-33e8-77a0-958d-e40a76d308a7","0198aeb5-21a6-77e0-bc85-a7ed9c958ec9","intent_accuracy",true,"{}"
"0198ae58-3c67-7a02-b1d7-89605aba2c67","0198a9de-e280-75f3-bce0-47818293ad1d","intent_accuracy",false,"{}"
"0198ae85-d231-78b0-a078-bdf7c0109493","0198a9de-e280-75f3-bce0-47818293ad1d","intent_accuracy",true,"{}"
"0198ae58-5ca3-7a01-815a-cc75d5927b09","0198a9de-e280-75f3-bce0-479f09a1cf4c","resolution_potential",true,"{}"
"0198ae58-43fe-7181-bc7d-00ca17218a3a","0198a9d9-a49e-7370-bcef-7208ac5b8fb0","intent_accuracy",false,"{}"
"0198ae85-d9f3-79f2-9b52-3139a0bcc969","0198a9d9-a49e-7370-bcef-7208ac5b8fb0","intent_accuracy",true,"{}"
"0198ae58-5cda-7252-a340-cd3a2a6f77a1","0198a9d9-a49e-7370-bcef-721ac5761bd3","resolution_potential",true,"{}"
"0198ae58-44de-7be3-b362-496fb13968ca","0198a9d8-fc40-7262-bd0b-c72acaaaf99d","intent_accuracy",false,"{}"
"0198ae85-dad7-79c0-97d6-f5f853050ff7","0198a9d8-fc40-7262-bd0b-c72acaaaf99d","intent_accuracy",true,"{}"
"0198ae58-5d12-7f91-a306-023e5c618484","0198a9d8-fc40-7262-bd0b-c7323904ec30","resolution_potential",true,"{}"
"0198ae58-3dea-7151-a074-e4335e0dd020","0198a9dd-fd04-7ef1-bde2-66f68a4f7410","intent_accuracy",false,"{}"
"0198ae85-d3be-7a10-8c41-f9aa89bbee81","0198a9dd-fd04-7ef1-bde2-66f68a4f7410","intent_accuracy",true,"{}"
"0198ae58-5d4a-7062-99a2-9af798407ca4","0198a9dd-fd04-7ef1-bde2-670b0d4809f0","resolution_potential",true,"{}"
"0198ae58-3729-72e1-8ee8-54636b2d49c5","0198a9e2-9850-7043-be0f-a7356ce4d24a","intent_accuracy",false,"{}"
"0198ae85-cce1-77a0-bb70-fe68b2a41224","0198a9e2-9850-7043-be0f-a7356ce4d24a","intent_accuracy",true,"{}"
"0198ae58-5d82-7070-bf2e-e8454449ab9f","0198a9e2-9850-7043-be0f-a748bb5d6205","resolution_potential",true,"{}"
"0198ae58-3762-7900-9c79-eec94de250ac","0198a9e2-6cea-7eb3-be27-95e706712c11","intent_accuracy",false,"{}"
"0198ae85-cd19-7a72-89b1-96e796bf1c3b","0198a9e2-6cea-7eb3-be27-95e706712c11","intent_accuracy",true,"{}"
"0198ae58-5dba-7fe1-8c91-743388191d2a","0198a9e2-6cea-7eb3-be27-95fd5b03ebdc","resolution_potential",true,"{}"
"0198ae58-42b2-7bd3-b3bb-81846635dac5","0198a9da-a4b0-7d30-be62-fcb4ea4a3a72","intent_accuracy",false,"{}"
"0198ae85-d8a2-72a1-9c4b-ef5515b224fd","0198a9da-a4b0-7d30-be62-fcb4ea4a3a72","intent_accuracy",true,"{}"
"0198ae58-5df2-7643-b60b-15f041795f8e","0198a9da-a4b0-7d30-be62-fcc4e12e2622","resolution_potential",true,"{}"
"0198aefc-ae5b-7160-bb62-ebc944f60ed3","0198aefc-9a8e-7f02-bea9-fc7c48b9c715","intent_accuracy",true,"{}"
"0198aeb3-ad85-7e22-b1ac-40dfd7d2f376","0198aeb3-96ab-74d0-bec0-c564397b3b00","intent_accuracy",true,"{}"
"0198ae58-493a-7220-822b-837c318d5ecd","0198a9d6-41ba-7722-beda-402fb4b66855","intent_accuracy",false,"{}"
"0198ae85-df4e-7861-b987-86de31ca5c79","0198a9d6-41ba-7722-beda-402fb4b66855","intent_accuracy",true,"{}"
"0198ae58-5e2b-7533-8242-2dd0ab533259","0198a9d6-41ba-7722-beda-403d58b7e3ca","resolution_potential",true,"{}"
"0198ae58-3957-7f82-a3ad-156bf6a5b321","0198a9e1-0eb4-7c83-bfa9-f2793fd8f7ef","intent_accuracy",false,"{}"
"0198ae85-cf18-7610-ad4f-86f8766c7895","0198a9e1-0eb4-7c83-bfa9-f2793fd8f7ef","intent_accuracy",true,"{}"
"0198ae58-5e63-73a1-9d9a-ee848341d3d7","0198a9e1-0eb4-7c83-bfa9-f28014a50100","resolution_potential",true,"{}"
"0198ae58-3452-73e3-94ec-a5a42f2b5f3b","0198a9e4-6445-7261-bfba-f133c595035e","intent_accuracy",false,"{}"
"0198ae85-c9f6-7bb2-b1c0-6989d14f79cb","0198a9e4-6445-7261-bfba-f133c595035e","intent_accuracy",true,"{}"
"0198ae58-5e9b-78c0-ba67-895819ba487b","0198a9e4-6445-7261-bfba-f14b9a3b595e","resolution_potential",true,"{}"
"0198af30-402f-7502-8afb-a338e7446c80","0198af2f-fb52-73f3-bfc4-bf29d4a353f9","intent_accuracy",true,"{}"
"0198af30-402f-7502-8afb-a34d9fd76df2","0198af2f-fb52-73f3-bfc4-bf361c5518a5","resolution_potential",true,"{}"
"0198ae58-454d-7fe1-b8a7-184c12d31d81","0198a9d8-b85e-7f01-bfdc-df7f22a0f148","intent_accuracy",false,"{}"
"0198ae85-db4a-7e72-9e27-5cf471984826","0198a9d8-b85e-7f01-bfdc-df7f22a0f148","intent_accuracy",true,"{}"
"0198ae58-5ed2-77e3-96d3-fb6e5d8c1bb3","0198a9d8-b85e-7f01-bfdc-df819ddda298","resolution_potential",true,"{}"
"0198ae58-419b-7370-a6f8-5a51b63d56b7","0198a9db-63d4-7d63-bff9-4e65630351a2","intent_accuracy",false,"{}"
"0198ae85-d785-7911-bc94-44e3bad487d3","0198a9db-63d4-7d63-bff9-4e65630351a2","intent_accuracy",true,"{}"
"0198ae58-5f0b-7cd3-a53a-a86ffb106beb","0198a9db-63d4-7d63-bff9-4e79b90b0ab4","resolution_potential",true,"{}"
"0198af6d-7448-7b41-9a07-ef3cba0eddd8","0198af6d-39bd-7ab2-89aa-24901e0fa095","intent_accuracy",true,"{}"
"0198af6f-d985-7582-ab26-f14d088ecdeb","0198af6f-b007-7c41-b2d4-f207c6974b9a","intent_accuracy",true,"{}"
"0198af6f-d985-7582-ab26-f161a5ce6950","0198af6f-b007-7c41-b2d4-f21951ed6874","resolution_potential",true,"{}"
